,0
18338,0
18339,1
18340,2
18341,0
18342,2
18343,1
18344,1
18345,2
18346,0
18347,2
18348,0
18349,1
18350,2
18351,1
18352,2
18353,0
18354,2
18355,0
18356,0
18357,0
18358,2
18359,1
18360,0
18361,1
18362,0
18363,1
18364,0
18365,1
18366,0
18367,1
18368,1
18369,1
18370,2
18371,2
18372,0
18373,0
18374,0
18375,0
18376,0
18377,0
18378,2
18379,0
18380,0
18381,1
18382,2
18383,2
18384,0
18385,2
18386,1
18387,1
18388,2
18389,1
18390,2
18391,0
18392,1
18393,1
18394,1
18395,2
18396,0
18397,2
18398,1
18399,2
18400,2
18401,2
18402,1
18403,0
18404,1
18405,2
18406,1
18407,2
18408,0
18409,2
18410,0
18411,1
18412,0
18413,1
18414,2
18415,1
18416,0
18417,0
18418,0
18419,0
18420,2
18421,1
18422,0
18423,1
18424,0
18425,1
18426,0
18427,0
18428,1
18429,2
18430,1
18431,1
18432,1
18433,0
18434,0
18435,2
18436,1
18437,2
18438,2
18439,0
18440,2
18441,0
18442,1
18443,1
18444,0
18445,1
18446,0
18447,0
18448,1
18449,1
18450,0
18451,0
18452,2
18453,0
18454,0
18455,0
18456,2
18457,1
18458,2
18459,2
18460,2
18461,2
18462,1
18463,1
18464,2
18465,0
18466,1
18467,0
18468,2
18469,0
18470,2
18471,2
18472,0
18473,0
18474,2
18475,0
18476,0
18477,0
18478,0
18479,1
18480,0
18481,1
18482,2
18483,0
18484,1
18485,0
18486,2
18487,0
18488,2
18489,2
18490,2
18491,2
18492,2
18493,2
18494,2
18495,1
18496,0
18497,2
18498,0
18499,2
18500,0
18501,1
18502,0
18503,0
18504,1
18505,2
18506,0
18507,2
18508,1
18509,0
18510,0
18511,0
18512,2
18513,2
18514,2
18515,1
18516,0
18517,0
18518,0
18519,1
18520,2
18521,1
18522,0
18523,1
18524,2
18525,0
18526,0
18527,0
18528,2
18529,0
18530,1
18531,2
18532,1
18533,0
18534,1
18535,0
18536,0
18537,2
18538,1
18539,0
18540,2
18541,1
18542,2
18543,0
18544,2
18545,2
18546,1
18547,0
18548,0
18549,1
18550,2
18551,0
18552,0
18553,0
18554,0
18555,0
18556,0
18557,1
18558,1
18559,1
18560,0
18561,0
18562,2
18563,2
18564,0
18565,2
18566,0
18567,1
18568,1
18569,1
18570,1
18571,2
18572,0
18573,0
18574,0
18575,1
18576,0
18577,1
18578,2
18579,0
18580,1
18581,0
18582,1
18583,2
18584,2
18585,0
18586,2
18587,1
18588,2
18589,2
18590,0
18591,0
18592,2
18593,2
18594,1
18595,0
18596,2
18597,2
18598,1
18599,0
18600,1
18601,0
18602,1
18603,0
18604,0
18605,2
18606,2
18607,1
18608,0
18609,2
18610,0
18611,1
18612,2
18613,2
18614,1
18615,0
18616,0
18617,0
18618,0
18619,0
18620,2
18621,0
18622,1
18623,0
18624,1
18625,1
18626,0
18627,2
18628,0
18629,2
18630,0
18631,2
18632,0
18633,1
18634,0
18635,1
18636,1
18637,2
18638,1
18639,2
18640,2
18641,0
18642,2
18643,0
18644,2
18645,0
18646,1
18647,2
18648,2
18649,0
18650,1
18651,1
18652,0
18653,2
18654,2
18655,0
18656,0
18657,2
18658,0
18659,1
18660,0
18661,2
18662,0
18663,2
18664,1
18665,1
18666,0
18667,1
18668,1
18669,1
18670,1
18671,0
18672,2
18673,1
18674,2
18675,2
18676,2
18677,0
18678,0
18679,0
18680,1
18681,2
18682,0
18683,1
18684,1
18685,1
18686,0
18687,2
18688,0
18689,0
18690,1
18691,0
18692,0
18693,0
18694,2
18695,1
18696,1
18697,1
18698,0
18699,0
18700,2
18701,0
18702,0
18703,0
18704,0
18705,1
18706,1
18707,0
18708,1
18709,2
18710,1
18711,0
18712,2
18713,0
18714,0
18715,2
18716,1
18717,0
18718,1
18719,2
18720,1
18721,2
18722,0
18723,1
18724,0
18725,1
18726,1
18727,0
18728,0
18729,0
18730,2
18731,2
18732,1
18733,2
18734,0
18735,1
18736,1
18737,0
18738,2
18739,0
18740,0
18741,1
18742,1
18743,1
18744,2
18745,2
18746,2
18747,0
18748,0
18749,1
18750,0
18751,1
18752,1
18753,0
18754,0
18755,0
18756,0
18757,0
18758,0
18759,2
18760,2
18761,1
18762,0
18763,0
18764,0
18765,1
18766,1
18767,0
18768,0
18769,2
18770,0
18771,1
18772,1
18773,1
18774,1
18775,0
18776,2
18777,0
18778,0
18779,0
18780,0
18781,0
18782,2
18783,2
18784,2
18785,2
18786,0
18787,1
18788,2
18789,2
18790,1
18791,1
18792,0
18793,0
18794,1
18795,1
18796,2
18797,0
18798,1
18799,1
18800,0
18801,0
18802,1
18803,2
18804,1
18805,2
18806,2
18807,1
18808,0
18809,0
18810,1
18811,1
18812,2
18813,1
18814,2
18815,1
18816,2
18817,2
18818,1
18819,2
18820,1
18821,1
18822,0
18823,2
18824,1
18825,2
18826,2
18827,0
18828,0
18829,1
18830,0
18831,2
18832,0
18833,0
18834,1
18835,2
18836,2
18837,2
18838,2
18839,0
18840,2
18841,0
18842,0
18843,2
18844,0
18845,1
18846,0
18847,1
18848,1
18849,1
18850,0
18851,2
18852,1
18853,0
18854,0
18855,2
18856,2
18857,1
18858,0
18859,2
18860,2
18861,2
18862,0
18863,1
18864,1
18865,2
18866,2
18867,0
18868,2
18869,2
18870,2
18871,0
18872,0
18873,2
18874,2
18875,1
18876,2
18877,2
18878,2
18879,2
18880,1
18881,0
18882,1
18883,1
18884,1
18885,0
18886,2
18887,2
18888,0
18889,0
18890,1
18891,0
18892,0
18893,1
18894,2
18895,2
18896,1
18897,0
18898,1
18899,2
18900,1
18901,1
18902,0
18903,0
18904,0
18905,0
18906,0
18907,2
18908,0
18909,2
18910,1
18911,2
18912,2
18913,0
18914,2
18915,2
18916,1
18917,0
18918,0
18919,2
18920,2
18921,0
18922,0
18923,2
18924,1
18925,2
18926,1
18927,1
18928,2
18929,1
18930,2
18931,2
18932,0
18933,1
18934,2
18935,2
18936,2
18937,2
18938,0
18939,2
18940,2
18941,2
18942,0
18943,2
18944,1
18945,2
18946,2
18947,1
18948,2
18949,2
18950,0
18951,2
18952,2
18953,0
18954,0
18955,2
18956,0
18957,2
18958,1
18959,1
18960,0
18961,0
18962,0
18963,1
18964,0
18965,2
18966,0
18967,2
18968,0
18969,1
18970,0
18971,2
18972,0
18973,0
18974,2
18975,2
18976,0
18977,0
18978,0
18979,0
18980,0
18981,0
18982,1
18983,1
18984,1
18985,2
18986,2
18987,1
18988,1
18989,0
18990,2
18991,0
18992,0
18993,2
18994,0
18995,2
18996,2
18997,0
18998,1
18999,2
19000,0
19001,2
19002,2
19003,1
19004,2
19005,1
19006,1
19007,2
19008,1
19009,0
19010,0
19011,0
19012,2
19013,2
19014,0
19015,0
19016,0
19017,1
19018,1
19019,0
19020,0
19021,0
19022,2
19023,2
19024,2
19025,0
19026,1
19027,1
19028,0
19029,1
19030,1
19031,2
19032,2
19033,0
19034,1
19035,1
19036,1
19037,0
19038,0
19039,2
19040,0
19041,2
19042,1
19043,0
19044,0
19045,0
19046,2
19047,1
19048,1
19049,0
19050,1
19051,1
19052,2
19053,2
19054,0
19055,2
19056,0
19057,0
19058,2
19059,2
19060,2
19061,1
19062,1
19063,1
19064,1
19065,0
19066,1
19067,1
19068,2
19069,2
19070,1
19071,0
19072,2
19073,1
19074,0
19075,2
19076,0
19077,0
19078,1
19079,0
19080,0
19081,0
19082,2
19083,0
19084,1
19085,1
19086,1
19087,1
19088,1
19089,2
19090,0
19091,1
19092,2
19093,0
19094,1
19095,1
19096,0
19097,0
19098,0
19099,0
19100,0
19101,0
19102,0
19103,0
19104,2
19105,1
19106,0
19107,2
19108,2
19109,0
19110,0
19111,0
19112,2
19113,0
19114,0
19115,1
19116,0
19117,1
19118,1
19119,2
19120,2
19121,0
19122,1
19123,2
19124,0
19125,1
19126,2
19127,2
19128,2
19129,2
19130,2
19131,2
19132,2
19133,1
19134,1
19135,1
19136,2
19137,1
19138,2
19139,1
19140,2
19141,1
19142,0
19143,1
19144,1
19145,1
19146,1
19147,2
19148,2
19149,0
19150,2
19151,0
19152,0
19153,0
19154,2
19155,1
19156,0
19157,2
19158,1
19159,1
19160,0
19161,1
19162,0
19163,2
19164,2
19165,1
19166,0
19167,2
19168,1
19169,2
19170,0
19171,2
19172,1
19173,1
19174,0
19175,2
19176,0
19177,2
19178,2
19179,2
19180,0
19181,1
19182,0
19183,2
19184,1
19185,1
19186,1
19187,2
19188,2
19189,0
19190,2
19191,0
19192,0
19193,1
19194,0
19195,0
19196,2
19197,0
19198,1
19199,1
19200,1
19201,1
19202,0
19203,2
19204,1
19205,0
19206,0
19207,2
19208,2
19209,2
19210,1
19211,0
19212,2
19213,2
19214,2
19215,0
19216,0
19217,2
19218,1
19219,0
19220,2
19221,1
19222,0
19223,2
19224,2
19225,0
19226,0
19227,0
19228,1
19229,0
19230,0
19231,1
19232,2
19233,2
19234,2
19235,2
19236,2
19237,1
19238,2
19239,0
19240,1
19241,1
19242,2
19243,0
19244,0
19245,2
19246,2
19247,1
19248,2
19249,0
19250,1
19251,0
19252,1
19253,2
19254,2
19255,1
19256,0
19257,0
19258,0
19259,1
19260,1
19261,0
19262,0
19263,1
19264,1
19265,1
19266,2
19267,0
19268,2
19269,0
19270,2
19271,2
19272,1
19273,1
19274,1
19275,0
19276,2
19277,1
19278,1
19279,2
19280,0
19281,0
19282,0
19283,0
19284,0
19285,2
19286,1
19287,0
19288,1
19289,1
19290,0
19291,2
19292,2
19293,0
19294,0
19295,2
19296,0
19297,0
19298,1
19299,0
19300,0
19301,1
19302,0
19303,0
19304,2
19305,0
19306,1
19307,0
19308,2
19309,1
19310,2
19311,0
19312,2
19313,2
19314,2
19315,1
19316,0
19317,0
19318,0
19319,1
19320,1
19321,0
19322,0
19323,2
19324,2
19325,0
19326,2
19327,0
19328,1
19329,0
19330,0
19331,1
19332,2
19333,1
19334,0
19335,0
19336,0
19337,2
19338,1
19339,2
19340,0
19341,0
19342,2
19343,0
19344,1
19345,0
19346,2
19347,2
19348,1
19349,0
19350,2
19351,0
19352,0
19353,2
19354,2
19355,0
19356,2
19357,1
19358,2
19359,1
19360,0
19361,2
19362,0
19363,2
19364,0
19365,0
19366,0
19367,1
19368,0
19369,1
19370,2
19371,2
19372,2
19373,1
19374,2
19375,0
19376,0
19377,2
19378,2
19379,0
19380,0
19381,0
19382,1
19383,0
19384,0
19385,0
19386,1
19387,1
19388,1
19389,2
19390,2
19391,0
19392,2
19393,2
19394,2
19395,1
19396,2
19397,0
19398,2
19399,0
19400,0
19401,2
19402,2
19403,1
19404,2
19405,0
19406,2
19407,0
19408,2
19409,1
19410,0
19411,2
19412,0
19413,2
19414,0
19415,0
19416,0
19417,1
19418,1
19419,1
19420,1
19421,2
19422,0
19423,1
19424,0
19425,2
19426,2
19427,0
19428,2
19429,0
19430,0
19431,1
19432,0
19433,0
19434,1
19435,2
19436,1
19437,0
19438,0
19439,1
19440,1
19441,2
19442,1
19443,0
19444,0
19445,1
19446,2
19447,0
19448,0
19449,1
19450,2
19451,2
19452,1
19453,0
19454,1
19455,2
19456,0
19457,1
19458,1
19459,0
19460,2
19461,0
19462,2
19463,0
19464,1
19465,1
19466,2
19467,1
19468,1
19469,2
19470,1
19471,0
19472,0
19473,1
19474,0
19475,2
19476,0
19477,2
19478,0
19479,1
19480,0
19481,2
19482,0
19483,0
19484,2
19485,2
19486,2
19487,0
19488,2
19489,2
19490,1
19491,0
19492,2
19493,2
19494,0
19495,1
19496,1
19497,2
19498,2
19499,0
19500,1
19501,1
19502,0
19503,2
19504,1
19505,2
19506,1
19507,1
19508,2
19509,0
19510,0
19511,1
19512,0
19513,0
19514,0
19515,1
19516,0
19517,0
19518,1
19519,2
19520,2
19521,2
19522,0
19523,0
19524,0
19525,1
19526,1
19527,1
19528,2
19529,2
19530,2
19531,2
19532,1
19533,0
19534,0
19535,2
19536,1
19537,0
19538,2
19539,0
19540,0
19541,0
19542,0
19543,2
19544,0
19545,0
19546,1
19547,2
19548,0
19549,0
19550,1
19551,1
19552,0
19553,1
19554,2
19555,1
19556,0
19557,0
19558,1
19559,0
19560,2
19561,2
19562,2
19563,0
19564,1
19565,2
19566,1
19567,0
19568,2
19569,0
19570,0
19571,1
19572,1
19573,0
19574,0
19575,2
19576,0
19577,0
19578,0
19579,0
19580,0
19581,2
19582,1
19583,2
19584,2
19585,1
19586,1
19587,0
19588,2
19589,0
19590,0
19591,2
19592,1
19593,0
19594,0
19595,0
19596,0
19597,1
19598,2
19599,0
19600,2
19601,0
19602,0
19603,2
19604,0
19605,2
19606,2
19607,1
19608,2
19609,2
19610,1
19611,0
19612,0
19613,2
19614,1
19615,0
19616,2
19617,2
19618,2
19619,1
19620,1
19621,2
19622,0
19623,0
19624,0
19625,0
19626,0
19627,1
19628,0
19629,0
19630,0
19631,0
19632,1
19633,2
19634,1
19635,0
19636,1
19637,2
19638,2
19639,1
19640,1
19641,0
19642,0
19643,1
19644,0
19645,2
19646,2
19647,2
19648,0
19649,0
19650,1
19651,2
19652,0
19653,0
19654,2
19655,2
19656,2
19657,2
19658,1
19659,2
19660,0
19661,1
19662,2
19663,1
19664,0
19665,2
19666,0
19667,1
19668,0
19669,1
19670,2
19671,2
19672,1
19673,1
19674,0
19675,2
19676,1
19677,0
19678,0
19679,0
19680,0
19681,0
19682,0
19683,0
19684,0
19685,0
19686,2
19687,1
19688,1
19689,2
19690,0
19691,0
19692,2
19693,1
19694,2
19695,0
19696,2
19697,2
19698,1
19699,2
19700,1
19701,0
19702,1
19703,2
19704,0
19705,1
19706,2
19707,0
19708,0
19709,0
19710,1
19711,1
19712,2
19713,0
19714,1
19715,2
19716,2
19717,2
19718,1
19719,0
19720,1
19721,1
19722,0
19723,2
19724,2
19725,0
19726,0
19727,1
19728,0
19729,0
19730,0
19731,0
19732,2
19733,2
19734,0
19735,0
19736,0
19737,0
19738,0
19739,1
19740,0
19741,2
19742,0
19743,2
19744,0
19745,1
19746,0
19747,2
19748,1
19749,2
19750,0
19751,2
19752,2
19753,0
19754,2
19755,2
19756,1
19757,1
19758,0
19759,1
19760,1
19761,1
19762,1
19763,1
19764,0
19765,0
19766,0
19767,0
19768,0
19769,2
19770,0
19771,1
19772,2
19773,1
19774,1
19775,0
19776,1
19777,2
19778,1
19779,0
19780,0
19781,0
19782,0
19783,2
19784,1
19785,0
19786,0
19787,1
19788,1
19789,1
19790,1
19791,2
19792,2
19793,1
19794,2
19795,0
19796,1
19797,1
19798,2
19799,2
19800,1
19801,1
19802,2
19803,2
19804,1
19805,0
19806,0
19807,0
19808,2
19809,2
19810,1
19811,0
19812,1
19813,0
19814,0
19815,0
19816,1
19817,0
19818,2
19819,2
19820,1
19821,2
19822,1
19823,2
19824,0
19825,2
19826,0
19827,0
19828,1
19829,0
19830,1
19831,0
19832,1
19833,0
19834,2
19835,2
19836,1
19837,2
19838,1
19839,1
19840,1
19841,1
19842,0
19843,1
19844,2
19845,0
19846,2
19847,2
19848,1
19849,1
19850,0
19851,0
19852,1
19853,0
19854,0
19855,1
19856,0
19857,1
19858,0
19859,2
19860,1
19861,1
19862,0
19863,2
19864,2
19865,1
19866,2
19867,1
19868,1
19869,0
19870,0
19871,2
19872,2
19873,2
19874,2
19875,0
19876,1
19877,1
19878,2
19879,1
19880,2
19881,1
19882,1
19883,0
19884,1
19885,0
19886,1
19887,2
19888,0
19889,1
19890,1
19891,0
19892,0
19893,2
19894,2
19895,2
19896,2
19897,2
19898,2
19899,2
19900,2
19901,1
19902,1
19903,2
19904,2
19905,0
19906,1
19907,0
19908,2
19909,1
19910,0
19911,1
19912,1
19913,0
19914,2
19915,1
19916,0
19917,0
19918,0
19919,0
19920,1
19921,0
19922,0
19923,0
19924,1
19925,0
19926,1
19927,0
19928,1
19929,2
19930,0
19931,1
19932,0
19933,1
19934,2
19935,1
19936,1
19937,1
19938,2
19939,1
19940,0
19941,2
19942,1
19943,0
19944,0
19945,1
19946,0
19947,1
19948,1
19949,0
19950,0
19951,0
19952,1
19953,2
19954,0
19955,1
19956,2
19957,1
19958,0
19959,1
19960,0
19961,2
19962,2
19963,1
19964,0
19965,0
19966,2
19967,2
19968,2
19969,0
19970,2
19971,0
19972,2
19973,1
19974,1
19975,0
19976,1
19977,0
19978,0
19979,0
19980,2
19981,1
19982,1
19983,1
19984,0
19985,1
19986,1
19987,0
19988,1
19989,2
19990,1
19991,1
19992,1
19993,0
19994,0
19995,1
19996,0
19997,1
19998,0
19999,1
20000,1
20001,2
20002,1
20003,2
20004,1
20005,2
20006,2
20007,1
20008,0
20009,2
20010,2
20011,1
20012,2
20013,2
20014,1
20015,2
20016,1
20017,1
20018,1
20019,2
20020,0
20021,2
20022,0
20023,0
20024,1
20025,2
20026,2
20027,0
20028,0
20029,0
20030,0
20031,1
20032,2
20033,0
20034,0
20035,1
20036,1
20037,2
20038,0
20039,2
20040,0
20041,1
20042,0
20043,0
20044,0
20045,0
20046,1
20047,2
20048,2
20049,0
20050,2
20051,0
20052,0
20053,1
20054,2
20055,1
20056,0
20057,0
20058,2
20059,0
20060,2
20061,2
20062,0
20063,1
20064,2
20065,0
20066,1
20067,0
20068,2
20069,2
20070,0
20071,2
20072,2
20073,0
20074,0
20075,1
20076,2
20077,0
20078,1
20079,1
20080,2
20081,0
20082,1
20083,2
20084,0
20085,0
20086,0
20087,0
20088,2
20089,0
20090,0
20091,1
20092,2
20093,0
20094,1
20095,1
20096,2
20097,0
20098,0
20099,2
20100,1
20101,1
20102,0
20103,2
20104,0
20105,1
20106,0
20107,1
20108,2
20109,2
20110,2
20111,2
20112,0
20113,2
20114,1
20115,2
20116,2
20117,2
20118,2
20119,0
20120,1
20121,0
20122,1
20123,1
20124,1
20125,2
20126,2
20127,2
20128,0
20129,1
20130,2
20131,1
20132,2
20133,1
20134,0
20135,0
20136,0
20137,2
20138,1
20139,2
20140,0
20141,0
20142,2
20143,2
20144,0
20145,1
20146,2
20147,1
20148,0
20149,1
20150,2
20151,2
20152,2
20153,2
20154,2
20155,1
20156,2
20157,0
20158,2
20159,2
20160,0
20161,2
20162,0
20163,0
20164,2
20165,2
20166,1
20167,1
20168,1
20169,1
20170,2
20171,0
20172,2
20173,0
20174,1
20175,2
20176,0
20177,1
20178,2
20179,0
20180,1
20181,1
20182,0
20183,1
20184,2
20185,1
20186,0
20187,0
20188,2
20189,0
20190,0
20191,2
20192,0
20193,0
20194,0
20195,2
20196,2
20197,1
20198,1
20199,2
20200,1
20201,2
20202,1
20203,1
20204,0
20205,1
20206,1
20207,0
20208,1
20209,0
20210,2
20211,2
20212,0
20213,2
20214,1
20215,0
20216,0
20217,0
20218,1
20219,1
20220,2
20221,1
20222,1
20223,0
20224,0
20225,1
20226,0
20227,2
20228,2
20229,1
20230,1
20231,2
20232,1
20233,0
20234,2
20235,2
20236,1
20237,2
20238,1
20239,2
20240,2
20241,2
20242,2
20243,2
20244,0
20245,0
20246,1
20247,0
20248,0
20249,2
20250,0
20251,2
20252,2
20253,0
20254,2
20255,1
20256,2
20257,1
20258,0
20259,2
20260,0
20261,0
20262,1
20263,0
20264,2
20265,1
20266,0
20267,1
20268,1
20269,1
20270,2
20271,1
20272,0
20273,2
20274,1
20275,2
20276,1
20277,0
20278,2
20279,2
20280,1
20281,2
20282,2
20283,1
20284,1
20285,2
20286,0
20287,1
20288,2
20289,2
20290,0
20291,1
20292,1
20293,1
20294,0
20295,1
20296,1
20297,1
20298,0
20299,0
20300,0
20301,1
20302,2
20303,2
20304,0
20305,2
20306,0
20307,1
20308,2
20309,1
20310,2
20311,0
20312,2
20313,2
20314,2
20315,2
20316,0
20317,2
20318,2
20319,0
20320,1
20321,2
20322,1
20323,1
20324,2
20325,1
20326,1
20327,2
20328,1
20329,1
20330,0
20331,0
20332,1
20333,0
20334,0
20335,2
20336,2
20337,0
20338,0
20339,2
20340,0
20341,2
20342,1
20343,1
20344,2
20345,0
20346,0
20347,1
20348,2
20349,1
20350,1
20351,2
20352,2
20353,2
20354,2
20355,2
20356,1
20357,1
20358,0
20359,0
20360,1
20361,0
20362,0
20363,1
20364,1
20365,0
20366,1
20367,2
20368,1
20369,0
20370,0
20371,1
20372,0
20373,1
20374,1
20375,0
20376,2
20377,0
20378,1
20379,0
20380,2
20381,2
20382,1
20383,1
20384,2
20385,1
20386,0
20387,0
20388,2
20389,2
20390,0
20391,2
20392,0
20393,1
20394,1
20395,1
20396,0
20397,1
20398,0
20399,2
20400,0
20401,2
20402,0
20403,0
20404,0
20405,2
20406,2
20407,0
20408,1
20409,1
20410,0
20411,0
20412,2
20413,0
20414,2
20415,0
20416,2
20417,0
20418,0
20419,1
20420,1
20421,0
20422,1
20423,1
20424,2
20425,2
20426,1
20427,2
20428,1
20429,0
20430,2
20431,1
20432,2
20433,1
20434,2
20435,1
20436,0
20437,2
20438,0
20439,2
20440,1
20441,1
20442,2
20443,0
20444,1
20445,0
20446,2
20447,1
20448,1
20449,0
20450,2
20451,0
20452,2
20453,1
20454,2
20455,0
20456,2
20457,1
20458,0
20459,2
20460,2
20461,0
20462,1
20463,0
20464,1
20465,2
20466,0
20467,0
20468,2
20469,1
20470,2
20471,2
20472,0
20473,2
20474,0
20475,2
20476,1
20477,1
20478,1
20479,2
20480,2
20481,2
20482,0
20483,0
20484,2
20485,2
20486,0
20487,1
20488,1
20489,2
20490,1
20491,0
20492,0
20493,2
20494,0
20495,0
20496,2
20497,1
20498,2
20499,1
20500,0
20501,0
20502,2
20503,0
20504,2
20505,0
20506,1
20507,2
20508,0
20509,1
20510,2
20511,2
20512,1
20513,1
20514,2
20515,2
20516,2
20517,2
20518,0
20519,2
20520,1
20521,0
20522,0
20523,2
20524,0
20525,1
20526,2
20527,0
20528,0
20529,1
20530,1
20531,1
20532,0
20533,2
20534,0
20535,1
20536,2
20537,2
20538,2
20539,1
20540,1
20541,1
20542,1
20543,1
20544,2
20545,2
20546,2
20547,0
20548,2
20549,0
20550,0
20551,2
20552,1
20553,1
20554,0
20555,2
20556,1
20557,2
20558,2
20559,1
20560,2
20561,0
20562,0
20563,0
20564,2
20565,1
20566,2
20567,0
20568,2
20569,0
20570,0
20571,2
20572,2
20573,0
20574,0
20575,1
20576,2
20577,0
20578,0
20579,1
20580,0
20581,1
20582,0
20583,2
20584,0
20585,0
20586,0
20587,1
20588,1
20589,1
20590,0
20591,1
20592,1
20593,2
20594,1
20595,0
20596,0
20597,0
20598,2
20599,1
20600,2
20601,1
20602,1
20603,0
20604,2
20605,2
20606,1
20607,2
20608,0
20609,2
20610,1
20611,2
20612,0
20613,0
20614,1
20615,0
20616,0
20617,0
20618,2
20619,1
20620,2
20621,0
20622,0
20623,0
20624,0
20625,1
20626,2
20627,0
20628,2
20629,2
20630,1
20631,0
20632,2
20633,2
20634,1
20635,0
20636,2
20637,1
20638,0
20639,1
20640,2
20641,1
20642,0
20643,1
20644,0
20645,0
20646,2
20647,0
20648,0
20649,1
20650,2
20651,2
20652,2
20653,1
20654,2
20655,2
20656,2
20657,2
20658,1
20659,1
20660,0
20661,1
20662,0
20663,1
20664,1
20665,2
20666,1
20667,2
20668,0
20669,1
20670,0
20671,1
20672,2
20673,2
20674,2
20675,2
20676,2
20677,1
20678,0
20679,2
20680,1
20681,0
20682,2
20683,0
20684,1
20685,0
20686,1
20687,1
20688,2
20689,2
20690,2
20691,2
20692,0
20693,0
20694,1
20695,0
20696,0
20697,2
20698,0
20699,2
20700,2
20701,0
20702,0
20703,2
20704,2
20705,0
20706,1
20707,0
20708,0
20709,2
20710,2
20711,1
20712,2
20713,2
20714,1
20715,0
20716,1
20717,0
20718,0
20719,1
20720,1
20721,1
20722,0
20723,2
20724,1
20725,0
20726,0
20727,0
20728,1
20729,2
20730,1
20731,1
20732,0
20733,0
20734,2
20735,2
20736,0
20737,2
20738,0
20739,0
20740,0
20741,2
20742,0
20743,0
20744,0
20745,1
20746,0
20747,1
20748,2
20749,0
20750,0
20751,2
20752,0
20753,0
20754,1
20755,0
20756,2
20757,1
20758,0
20759,0
20760,2
20761,1
20762,1
20763,0
20764,2
20765,1
20766,0
20767,2
20768,1
20769,0
20770,2
20771,0
20772,1
20773,1
20774,1
20775,2
20776,2
20777,1
20778,0
20779,0
20780,1
20781,0
20782,0
20783,1
20784,0
20785,1
20786,0
20787,0
20788,0
20789,1
20790,0
20791,0
20792,2
20793,0
20794,1
20795,1
20796,0
20797,1
20798,1
20799,2
20800,1
20801,2
20802,0
20803,1
20804,2
20805,1
20806,1
20807,2
20808,2
20809,0
20810,0
20811,2
20812,2
20813,1
20814,2
20815,0
20816,0
20817,2
20818,2
20819,2
20820,2
20821,0
20822,0
20823,0
20824,2
20825,1
20826,2
20827,0
20828,2
20829,1
20830,0
20831,2
20832,0
20833,1
20834,0
20835,2
20836,2
20837,1
20838,2
20839,0
20840,1
20841,0
20842,0
20843,1
20844,1
20845,2
20846,2
20847,1
20848,0
20849,0
20850,2
20851,0
20852,0
20853,1
20854,1
20855,1
20856,0
20857,1
20858,1
20859,2
20860,0
20861,0
20862,0
20863,0
20864,2
20865,2
20866,0
20867,0
20868,0
20869,1
20870,2
20871,2
20872,0
20873,1
20874,0
20875,0
20876,1
20877,1
20878,1
20879,2
20880,1
20881,0
20882,1
20883,0
20884,0
20885,1
20886,0
20887,2
20888,2
20889,0
20890,2
20891,0
20892,2
20893,0
20894,2
20895,2
20896,1
20897,2
20898,0
20899,1
20900,0
20901,0
20902,0
20903,1
20904,1
20905,0
20906,1
20907,2
20908,0
20909,0
20910,0
20911,0
20912,1
20913,1
20914,2
20915,1
20916,0
20917,1
20918,1
20919,2
20920,0
20921,1
20922,2
20923,1
20924,1
20925,2
20926,1
20927,2
20928,2
20929,0
20930,2
20931,0
20932,1
20933,2
20934,0
20935,2
20936,2
20937,1
20938,2
20939,2
20940,0
20941,1
20942,1
20943,1
20944,0
20945,0
20946,2
20947,0
20948,0
20949,2
20950,1
20951,1
20952,2
20953,0
20954,1
20955,1
20956,2
20957,2
20958,2
20959,1
20960,0
20961,0
20962,0
20963,0
20964,0
20965,0
20966,2
20967,0
20968,1
20969,1
20970,2
20971,2
20972,0
20973,0
20974,0
20975,1
20976,1
20977,1
20978,0
20979,2
20980,2
20981,0
20982,1
20983,1
20984,2
20985,1
20986,2
20987,1
20988,1
20989,1
20990,2
20991,0
20992,2
20993,1
20994,2
20995,2
20996,2
20997,1
20998,1
20999,1
21000,1
21001,1
21002,0
21003,2
21004,0
21005,0
21006,2
21007,1
21008,1
21009,2
21010,1
21011,1
21012,2
21013,0
21014,1
21015,0
21016,1
21017,0
21018,2
21019,1
21020,2
21021,2
21022,0
21023,1
21024,2
21025,0
21026,2
21027,2
21028,0
21029,0
21030,1
21031,1
21032,0
21033,1
21034,0
21035,2
21036,0
21037,0
21038,2
21039,1
21040,0
21041,2
21042,1
21043,0
21044,1
21045,1
21046,2
21047,2
21048,2
21049,0
21050,1
21051,0
21052,1
21053,1
21054,0
21055,2
21056,0
21057,1
21058,1
21059,2
21060,2
21061,1
21062,0
21063,1
21064,2
21065,1
21066,0
21067,0
21068,2
21069,1
21070,1
21071,1
21072,2
21073,1
21074,1
21075,2
21076,0
21077,2
21078,0
21079,2
21080,2
21081,1
21082,0
21083,1
21084,2
21085,0
21086,1
21087,0
21088,1
21089,1
21090,0
21091,2
21092,0
21093,1
21094,1
21095,0
21096,1
21097,1
21098,2
21099,0
21100,2
21101,0
21102,0
21103,0
21104,2
21105,0
21106,2
21107,2
21108,2
21109,0
21110,2
21111,0
21112,2
21113,0
21114,2
21115,2
21116,1
21117,1
21118,0
21119,0
21120,2
21121,1
21122,0
21123,2
21124,1
21125,2
21126,1
21127,2
21128,0
21129,0
21130,0
21131,2
21132,1
21133,2
21134,2
21135,0
21136,0
